City,Country,Region,Segment,Ship Mode,State,Days to Ship,Product Name,Discount,Actual Discount,Sales,Profit,Quantity,Category,Sub-Category,Year
Tourcoing,France,Central,Corporate,Economy Plus,Nord-Pas-de-Calais-Picardie,5,"Harbour Creations Round Labels, Adjustable",0.0,0.0,14,4,3,Office Supplies,Labels,2013
London,United Kingdom,North,Consumer,Immediate,England,0,"Office Star Steel Folding Chair, Set of Two",0.1,25.4,254,73,3,Furniture,Chairs,2013
London,United Kingdom,North,Consumer,Immediate,England,0,"Binney & Smith Pens, Blue",0.1,1.1,11,4,1,Office Supplies,Art,2013
London,United Kingdom,North,Consumer,Immediate,England,0,"Sanford Highlighters, Easy-Erase",0.1,2.9,29,-2,2,Office Supplies,Art,2013
London,United Kingdom,North,Consumer,Immediate,England,0,"Avery Binder, Recycled",0.1,4.8,48,19,4,Office Supplies,Binders,2013
London,United Kingdom,North,Consumer,Immediate,England,0,"Stockwell Paper Clips, Metal",0.1,2.4,24,8,2,Office Supplies,Fasteners,2013
Bari,Italy,South,Corporate,Economy,Apulia,5,"Fiskars Trimmer, Steel",0.0,0.0,83,10,2,Office Supplies,Supplies,2013
Magdeburg,Germany,Central,Corporate,Economy,Saxony-Anhalt,6,"Hon Round Labels, 5000 Label Set",0.0,0.0,21,7,3,Office Supplies,Labels,2013
Magdeburg,Germany,Central,Corporate,Economy,Saxony-Anhalt,6,"Smead Folders, Industrial",0.1,8.1,81,12,5,Office Supplies,Storage,2013
Marseille,France,Central,Consumer,Economy,Provence-Alpes-Côte d'Azur,4,"Smead Shelving, Industrial",0.1,17.8,178,28,4,Office Supplies,Storage,2013
Noisy-le-Sec,France,Central,Home Office,Priority,Ile-de-France,2,"Stockwell Clamps, Bulk Pack",0.0,0.0,57,5,3,Office Supplies,Fasteners,2013
Stavanger,Norway,North,Consumer,Economy,Rogaland,5,"Rubbermaid Door Stop, Duo Pack",0.0,0.0,132,9,3,Furniture,Furnishings,2013
Stavanger,Norway,North,Consumer,Economy,Rogaland,5,"Smead Folders, Wire Frame",0.0,0.0,50,3,3,Office Supplies,Storage,2013
Cagliari,Italy,South,Consumer,Economy Plus,Sardinia,2,"Dania 3-Shelf Cabinet, Mobile",0.0,0.0,288,20,2,Furniture,Bookcases,2013
Marsala,Italy,South,Consumer,Priority,Sicily,3,"Harbour Creations Round Labels, Laser Printer Compatible",0.0,0.0,47,7,7,Office Supplies,Labels,2013
Marsala,Italy,South,Consumer,Priority,Sicily,3,"Elite Box Cutter, High Speed",0.0,0.0,105,42,3,Office Supplies,Supplies,2013
Marsala,Italy,South,Consumer,Priority,Sicily,3,"Apple Office Telephone, Cordless",0.4,32.8,82,14,2,Technology,Phones,2013
Basel,Switzerland,Central,Corporate,Economy,Basel-Stadt,4,"Binney & Smith Pens, Fluorescent",0.0,0.0,26,0,2,Office Supplies,Art,2013
Emmen,Netherlands,Central,Corporate,Economy,Drenthe,6,"StarTech Inkjet, White",0.5,373.5,747,-90,5,Technology,Machines,2013
Augsburg,Germany,Central,Consumer,Economy Plus,Bavaria,5,"Acco Binder Covers, Economy",0.0,0.0,40,16,3,Office Supplies,Binders,2013
Augsburg,Germany,Central,Consumer,Economy Plus,Bavaria,5,"Xerox Cards & Envelopes, Premium",0.0,0.0,90,27,2,Office Supplies,Paper,2013
Stralsund,Germany,Central,Home Office,Economy,Mecklenburg-Vorpommern,4,"Rubbermaid Frame, Duo Pack",0.0,0.0,770,85,7,Furniture,Furnishings,2013
Stralsund,Germany,Central,Home Office,Economy,Mecklenburg-Vorpommern,4,"SanDisk Cards & Envelopes, Recycled",0.0,0.0,193,8,4,Office Supplies,Paper,2013
Carcassonne,France,Central,Home Office,Priority,Languedoc-Roussillon-Midi-Pyrénées,3,"Avery Binding Machine, Durable",0.0,0.0,453,27,9,Office Supplies,Binders,2013
Carcassonne,France,Central,Home Office,Priority,Languedoc-Roussillon-Midi-Pyrénées,3,"Ibico 3-Hole Punch, Economy",0.0,0.0,152,76,5,Office Supplies,Binders,2013
Carcassonne,France,Central,Home Office,Priority,Languedoc-Roussillon-Midi-Pyrénées,3,"Eldon File Cart, Single Width",0.1,23.0,230,20,2,Office Supplies,Storage,2013
Carcassonne,France,Central,Home Office,Priority,Languedoc-Roussillon-Midi-Pyrénées,3,"Motorola Signal Booster, Full Size",0.15,36.9,246,3,2,Technology,Phones,2013
Sheffield,United Kingdom,North,Home Office,Economy Plus,England,2,"Stanley Highlighters, Blue",0.5,7.5,15,-9,2,Office Supplies,Art,2013
Sheffield,United Kingdom,North,Home Office,Economy Plus,England,2,"Advantus Thumb Tacks, Metal",0.5,3.5,7,-4,1,Office Supplies,Fasteners,2013
Munich,Germany,Central,Consumer,Economy Plus,Bavaria,2,"OIC Clamps, Metal",0.0,0.0,99,45,5,Office Supplies,Fasteners,2013
Wigan,United Kingdom,North,Home Office,Priority,England,2,"Stanley Canvas, Easy-Erase",0.0,0.0,149,36,3,Office Supplies,Art,2013
Helmond,Netherlands,Central,Consumer,Economy Plus,North Brabant,5,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",0.5,8.5,17,-12,3,Office Supplies,Labels,2013
Helmond,Netherlands,Central,Consumer,Economy Plus,North Brabant,5,"Nokia Audio Dock, Full Size",0.5,42.0,84,-55,1,Technology,Phones,2013
Castres,France,Central,Consumer,Priority,Languedoc-Roussillon-Midi-Pyrénées,2,"Tenex Lockers, Blue",0.1,55.1,551,98,3,Office Supplies,Storage,2013
Zurich,Switzerland,Central,Consumer,Economy,Zürich,6,"Ibico 3-Hole Punch, Recycled",0.0,0.0,92,26,3,Office Supplies,Binders,2013
Foligno,Italy,South,Corporate,Economy,Umbria,4,"Stockwell Clamps, 12 Pack",0.0,0.0,93,45,5,Office Supplies,Fasteners,2013
Dresden,Germany,Central,Consumer,Economy,Saxony,5,"Stockwell Push Pins, Metal",0.5,11.0,22,-21,3,Office Supplies,Fasteners,2013
Dresden,Germany,Central,Consumer,Economy,Saxony,5,"Rogers Box, Industrial",0.6000000000000001,23.4,39,-59,4,Office Supplies,Storage,2013
Hamm,Germany,Central,Consumer,Priority,North Rhine-Westphalia,1,"Tenex Door Stop, Erganomic",0.0,0.0,170,27,4,Furniture,Furnishings,2013
Hamm,Germany,Central,Consumer,Priority,North Rhine-Westphalia,1,"Kleencut Scissors, Serrated",0.0,0.0,38,3,2,Office Supplies,Supplies,2013
Hamm,Germany,Central,Consumer,Priority,North Rhine-Westphalia,1,"Samsung Smart Phone, Cordless",0.0,0.0,639,45,1,Technology,Phones,2013
Hanover,Germany,Central,Home Office,Economy,Lower Saxony,6,"Novimex File Folder Labels, Alphabetical",0.5,4.0,8,-6,2,Office Supplies,Labels,2013
Troisdorf,Germany,Central,Corporate,Economy,North Rhine-Westphalia,4,"Novimex Swivel Stool, Black",0.1,72.9,729,-57,5,Furniture,Chairs,2013
Troisdorf,Germany,Central,Corporate,Economy,North Rhine-Westphalia,4,"Smead Box, Industrial",0.1,5.1,51,-1,5,Office Supplies,Storage,2013
Troisdorf,Germany,Central,Corporate,Economy,North Rhine-Westphalia,4,"Canon Personal Copier, Digital",0.0,0.0,285,14,2,Technology,Copiers,2013
Troisdorf,Germany,Central,Corporate,Economy,North Rhine-Westphalia,4,"Motorola Speaker Phone, VoIP",0.0,0.0,390,16,3,Technology,Phones,2013
Geneva,Switzerland,Central,Consumer,Economy,Geneva,4,"Eldon Clock, Erganomic",0.0,0.0,110,37,2,Furniture,Furnishings,2013
Geneva,Switzerland,Central,Consumer,Economy,Geneva,4,"Stanley Pens, Easy-Erase",0.0,0.0,21,9,2,Office Supplies,Art,2013
Newcastle upon Tyne,United Kingdom,North,Consumer,Economy,England,4,"Sauder Classic Bookcase, Pine",0.0,0.0,2624,446,6,Furniture,Bookcases,2013
Newcastle upon Tyne,United Kingdom,North,Consumer,Economy,England,4,"Sanford Pens, Easy-Erase",0.0,0.0,34,8,3,Office Supplies,Art,2013
Newcastle upon Tyne,United Kingdom,North,Consumer,Economy,England,4,"Rogers Lockers, Blue",0.0,0.0,423,30,2,Office Supplies,Storage,2013
Gothenburg,Sweden,North,Corporate,Economy,Västra Götaland,6,"Advantus Photo Frame, Durable",0.6000000000000001,24.0,40,-44,2,Furniture,Furnishings,2013
Treviso,Italy,South,Consumer,Priority,Veneto,3,"Stanley Canvas, Water Color",0.0,0.0,158,69,3,Office Supplies,Art,2013
Treviso,Italy,South,Consumer,Priority,Veneto,3,"Wilson Jones Binding Machine, Recycled",0.0,0.0,296,32,6,Office Supplies,Binders,2013
Treviso,Italy,South,Consumer,Priority,Veneto,3,"SanDisk Flash Drive, Programmable",0.0,0.0,123,50,3,Technology,Accessories,2013
Rome,Italy,South,Corporate,Priority,Lazio,3,"Apple Signal Booster, Full Size",0.4,198.8,497,-290,6,Technology,Phones,2013
Le Havre,France,Central,Corporate,Economy,Normandy,5,"OIC Rubber Bands, Metal",0.0,0.0,86,33,5,Office Supplies,Fasteners,2013
Edinburgh,United Kingdom,North,Consumer,Economy,Scotland,5,"Binney & Smith Markers, Fluorescent",0.0,0.0,51,14,2,Office Supplies,Art,2013
Edinburgh,United Kingdom,North,Consumer,Economy,Scotland,5,"Novimex Shipping Labels, Alphabetical",0.0,0.0,32,16,3,Office Supplies,Labels,2013
Saint-Priest,France,Central,Corporate,Priority,Auvergne-Rhône-Alpes,2,"Office Star Rocking Chair, Red",0.1,50.7,507,175,4,Furniture,Chairs,2013
La Seyne-sur-Mer,France,Central,Corporate,Economy,Provence-Alpes-Côte d'Azur,4,"Breville Microwave, White",0.1,188.9,1889,483,7,Office Supplies,Appliances,2013
La Seyne-sur-Mer,France,Central,Corporate,Economy,Provence-Alpes-Côte d'Azur,4,"Cardinal Binding Machine, Economy",0.0,0.0,498,139,10,Office Supplies,Binders,2013
Lattes,France,Central,Consumer,Economy,Languedoc-Roussillon-Midi-Pyrénées,6,"Smead Round Labels, 5000 Label Set",0.0,0.0,15,1,2,Office Supplies,Labels,2013
Lattes,France,Central,Consumer,Economy,Languedoc-Roussillon-Midi-Pyrénées,6,"Green Bar Message Books, Recycled",0.0,0.0,47,17,2,Office Supplies,Paper,2013
Geneva,Switzerland,Central,Consumer,Economy,Geneva,4,"KitchenAid Toaster, White",0.0,0.0,584,234,7,Office Supplies,Appliances,2013
Le Blanc-Mesnil,France,Central,Consumer,Economy,Ile-de-France,6,"Cardinal Binder, Clear",0.0,0.0,53,2,4,Office Supplies,Binders,2013
Le Blanc-Mesnil,France,Central,Consumer,Economy,Ile-de-France,6,"Acme Scissors, Easy Grip",0.0,0.0,81,19,3,Office Supplies,Supplies,2013
Essen,Germany,Central,Corporate,Economy Plus,North Rhine-Westphalia,4,"KitchenAid Toaster, Red",0.1,53.8,538,221,7,Office Supplies,Appliances,2013
Essen,Germany,Central,Corporate,Economy Plus,North Rhine-Westphalia,4,"Stanley Pens, Water Color",0.0,0.0,119,38,9,Office Supplies,Art,2013
Essen,Germany,Central,Corporate,Economy Plus,North Rhine-Westphalia,4,"GlobeWeis Peel and Seal, Security-Tint",0.0,0.0,48,6,2,Office Supplies,Envelopes,2013
Essen,Germany,Central,Corporate,Economy Plus,North Rhine-Westphalia,4,"Fellowes Trays, Single Width",0.1,41.3,413,184,8,Office Supplies,Storage,2013
Essen,Germany,Central,Corporate,Economy Plus,North Rhine-Westphalia,4,"Rogers Folders, Wire Frame",0.1,8.0,80,1,3,Office Supplies,Storage,2013
Coimbra,Portugal,South,Corporate,Economy Plus,Coimbra,2,"Binney & Smith Canvas, Blue",0.5,102.5,205,-127,8,Office Supplies,Art,2013
Coimbra,Portugal,South,Corporate,Economy Plus,Coimbra,2,"Cameo Business Envelopes, Security-Tint",0.5,8.5,17,-5,2,Office Supplies,Envelopes,2013
Bonn,Germany,Central,Consumer,Economy Plus,North Rhine-Westphalia,2,"Advantus Clock, Black",0.0,0.0,257,74,5,Furniture,Furnishings,2013
Bonn,Germany,Central,Consumer,Economy Plus,North Rhine-Westphalia,2,"BIC Highlighters, Water Color",0.0,0.0,44,8,2,Office Supplies,Art,2013
Bonn,Germany,Central,Consumer,Economy Plus,North Rhine-Westphalia,2,"Harbour Creations Round Labels, 5000 Label Set",0.0,0.0,64,25,9,Office Supplies,Labels,2013
Bonn,Germany,Central,Consumer,Economy Plus,North Rhine-Westphalia,2,"Canon Copy Machine, Digital",0.0,0.0,785,86,3,Technology,Copiers,2013
Bonn,Germany,Central,Consumer,Economy Plus,North Rhine-Westphalia,2,"Cisco Signal Booster, Full Size",0.0,0.0,306,9,2,Technology,Phones,2013
Marseille,France,Central,Consumer,Economy,Provence-Alpes-Côte d'Azur,5,"Belkin Flash Drive, Bluetooth",0.0,0.0,294,109,7,Technology,Accessories,2013
Ponferrada,Spain,South,Home Office,Economy Plus,Castile and León,4,"Novimex Steel Folding Chair, Red",0.2,13.2,66,19,1,Furniture,Chairs,2013
Ponferrada,Spain,South,Home Office,Economy Plus,Castile and León,4,"Binney & Smith Highlighters, Fluorescent",0.0,0.0,54,4,3,Office Supplies,Art,2013
Ponferrada,Spain,South,Home Office,Economy Plus,Castile and León,4,"Binney & Smith Markers, Easy-Erase",0.0,0.0,97,39,4,Office Supplies,Art,2013
Ponferrada,Spain,South,Home Office,Economy Plus,Castile and León,4,"Avery Binder Covers, Clear",0.0,0.0,21,5,2,Office Supplies,Binders,2013
Ponferrada,Spain,South,Home Office,Economy Plus,Castile and León,4,"Cardinal Binder Covers, Economy",0.0,0.0,24,1,2,Office Supplies,Binders,2013
Nacka,Sweden,North,Corporate,Priority,Stockholm,1,"Nokia Headset, VoIP",0.5,36.5,73,-12,2,Technology,Phones,2013
Crewe,United Kingdom,North,Consumer,Economy,England,4,"Binney & Smith Markers, Blue",0.0,0.0,169,32,7,Office Supplies,Art,2013
Crewe,United Kingdom,North,Consumer,Economy,England,4,"Okidata Inkjet, Durable",0.0,0.0,625,6,2,Technology,Machines,2013
Duisburg,Germany,Central,Consumer,Priority,North Rhine-Westphalia,3,"Eldon File Cart, Single Width",0.1,57.6,576,51,5,Office Supplies,Storage,2013
Montigny-le-Bretonneux,France,Central,Corporate,Economy Plus,Ile-de-France,2,"Stanley Highlighters, Water Color",0.0,0.0,36,12,2,Office Supplies,Art,2013
Apeldoorn,Netherlands,Central,Corporate,Economy,Gelderland,5,"Enermax Parchment Paper, Multicolor",0.5,8.5,17,-7,2,Office Supplies,Paper,2013
Brindisi,Italy,South,Corporate,Economy Plus,Apulia,2,"Boston Highlighters, Blue",0.0,0.0,57,14,3,Office Supplies,Art,2013
Brindisi,Italy,South,Corporate,Economy Plus,Apulia,2,"Cardinal Binder Covers, Economy",0.0,0.0,24,1,2,Office Supplies,Binders,2013
Brindisi,Italy,South,Corporate,Economy Plus,Apulia,2,"Advantus Clamps, Metal",0.0,0.0,39,18,2,Office Supplies,Fasteners,2013
Brindisi,Italy,South,Corporate,Economy Plus,Apulia,2,"SanDisk Cards & Envelopes, Recycled",0.0,0.0,242,10,5,Office Supplies,Paper,2013
Brindisi,Italy,South,Corporate,Economy Plus,Apulia,2,"Eldon Lockers, Blue",0.4,190.0,475,-238,4,Office Supplies,Storage,2013
Brindisi,Italy,South,Corporate,Economy Plus,Apulia,2,"Rogers Box, Blue",0.4,23.2,58,-37,4,Office Supplies,Storage,2013
Brindisi,Italy,South,Corporate,Economy Plus,Apulia,2,"Memorex Mouse, Erganomic",0.0,0.0,312,12,12,Technology,Accessories,2013
Hamburg,Germany,Central,Corporate,Economy,Hamburg,4,"Acco Hole Reinforcements, Clear",0.0,0.0,31,1,5,Office Supplies,Binders,2013
Hamburg,Germany,Central,Corporate,Economy,Hamburg,4,"Novimex Shipping Labels, Alphabetical",0.0,0.0,65,32,6,Office Supplies,Labels,2013
Hamburg,Germany,Central,Corporate,Economy,Hamburg,4,"Fellowes Folders, Industrial",0.1,4.8,48,7,2,Office Supplies,Storage,2013
Hamburg,Germany,Central,Corporate,Economy,Hamburg,4,"Acme Ruler, Steel",0.0,0.0,81,24,5,Office Supplies,Supplies,2013
Fontainebleau,France,Central,Corporate,Economy,Ile-de-France,7,"Panasonic Printer, Red",0.15,302.55,2017,0,9,Technology,Machines,2013
Riom,France,Central,Consumer,Economy,Auvergne-Rhône-Alpes,6,"Boston Markers, Fluorescent",0.0,0.0,83,12,3,Office Supplies,Art,2013
Limoges,France,Central,Consumer,Economy Plus,Aquitaine-Limousin-Poitou-Charentes,5,"Avery Binder Covers, Durable",0.0,0.0,13,2,1,Office Supplies,Binders,2013
Potsdam,Germany,Central,Consumer,Economy,Brandenburg,6,"Tenex File Cart, Blue",0.1,36.0,360,32,3,Office Supplies,Storage,2013
Lowestoft,United Kingdom,North,Consumer,Economy,England,6,"BIC Highlighters, Water Color",0.0,0.0,66,12,3,Office Supplies,Art,2013
Lowestoft,United Kingdom,North,Consumer,Economy,England,6,"Smead File Folder Labels, Alphabetical",0.0,0.0,26,12,3,Office Supplies,Labels,2013
Lowestoft,United Kingdom,North,Consumer,Economy,England,6,"Eaton Cards & Envelopes, Multicolor",0.0,0.0,186,89,4,Office Supplies,Paper,2013
Lowestoft,United Kingdom,North,Consumer,Economy,England,6,"Cisco Speaker Phone, VoIP",0.0,0.0,693,229,5,Technology,Phones,2013
Dublin,Ireland,North,Consumer,Economy,Dublin,7,"Apple Office Telephone, Cordless",0.5,119.0,238,0,7,Technology,Phones,2013
Elx,Spain,South,Consumer,Economy,Valenciana,5,"Wilson Jones Index Tab, Economy",0.0,0.0,39,10,6,Office Supplies,Binders,2013
Elx,Spain,South,Consumer,Economy,Valenciana,5,"Samsung Speaker Phone, VoIP",0.1,44.4,444,89,4,Technology,Phones,2013
Sannois,France,Central,Corporate,Economy,Ile-de-France,4,"Hon Legal Exhibit Labels, Adjustable",0.0,0.0,18,3,2,Office Supplies,Labels,2013
Sannois,France,Central,Corporate,Economy,Ile-de-France,4,"Cisco Signal Booster, with Caller ID",0.15,96.75,645,76,5,Technology,Phones,2013
Rotterdam,Netherlands,Central,Consumer,Economy,South Holland,5,"Sanford Pencil Sharpener, Water Color",0.5,19.5,39,-19,3,Office Supplies,Art,2013
Halifax,United Kingdom,North,Consumer,Economy,England,4,"Fellowes Folders, Single Width",0.0,0.0,159,65,6,Office Supplies,Storage,2013
Duisburg,Germany,Central,Corporate,Economy,North Rhine-Westphalia,5,"Fiskars Trimmer, Easy Grip",0.0,0.0,176,65,4,Office Supplies,Supplies,2013
Paris,France,Central,Consumer,Immediate,Ile-de-France,1,"Nokia Headset, with Caller ID",0.15,102.6,684,-24,11,Technology,Phones,2013
Milan,Italy,South,Corporate,Economy,Lombardy,6,"Novimex Chairmat, Red",0.6000000000000001,27.0,45,-34,2,Furniture,Chairs,2013
Rubí,Spain,South,Corporate,Economy,Catalonia,5,"Ikea 3-Shelf Cabinet, Pine",0.0,0.0,719,21,5,Furniture,Bookcases,2013
Rubí,Spain,South,Corporate,Economy,Catalonia,5,"KitchenAid Toaster, White",0.0,0.0,334,133,4,Office Supplies,Appliances,2013
Le Petit-Quevilly,France,Central,Consumer,Economy,Normandy,6,"Harbour Creations Executive Leather Armchair, Red",0.1,171.3,1713,552,4,Furniture,Chairs,2013
Le Petit-Quevilly,France,Central,Consumer,Economy,Normandy,6,"Hon Rocking Chair, Black",0.1,80.8,808,251,7,Furniture,Chairs,2013
Le Petit-Quevilly,France,Central,Consumer,Economy,Normandy,6,"Cardinal Hole Reinforcements, Clear",0.0,0.0,5,2,1,Office Supplies,Binders,2013
Le Petit-Quevilly,France,Central,Consumer,Economy,Normandy,6,"Novimex Legal Exhibit Labels, Alphabetical",0.0,0.0,31,6,3,Office Supplies,Labels,2013
Le Petit-Quevilly,France,Central,Consumer,Economy,Normandy,6,"Smead Trays, Blue",0.1,21.8,218,7,5,Office Supplies,Storage,2013
Nijmegen,Netherlands,Central,Corporate,Economy,Gelderland,5,"Cameo Peel and Seal, Set of 50",0.5,26.5,53,-36,5,Office Supplies,Envelopes,2013
Chaumont,France,Central,Consumer,Economy,Alsace-Champagne-Ardenne-Lorraine,6,"Stanley Pencil Sharpener, Fluorescent",0.0,0.0,124,40,5,Office Supplies,Art,2013
Chaumont,France,Central,Consumer,Economy,Alsace-Champagne-Ardenne-Lorraine,6,"Cardinal Binder, Clear",0.0,0.0,120,4,9,Office Supplies,Binders,2013
Chaumont,France,Central,Consumer,Economy,Alsace-Champagne-Ardenne-Lorraine,6,"OIC Push Pins, Assorted Sizes",0.0,0.0,25,5,2,Office Supplies,Fasteners,2013
Vernon,France,Central,Consumer,Economy,Normandy,6,"Acco Binder, Recycled",0.0,0.0,16,0,1,Office Supplies,Binders,2013
Geneva,Switzerland,Central,Consumer,Economy,Geneva,6,"Smead Round Labels, 5000 Label Set",0.0,0.0,15,1,2,Office Supplies,Labels,2013
Cholet,France,Central,Consumer,Economy,Pays de la Loire,4,"Eldon Box, Single Width",0.1,3.7,37,8,4,Office Supplies,Storage,2013
Siena,Italy,South,Consumer,Economy,Tuscany,4,"Avery Binding Machine, Clear",0.0,0.0,145,17,3,Office Supplies,Binders,2013
Cesena,Italy,South,Corporate,Economy,Emilia-Romagna,4,"Sanford Sketch Pad, Fluorescent",0.0,0.0,93,44,2,Office Supplies,Art,2013
Nogent-sur-Oise,France,Central,Corporate,Economy,Nord-Pas-de-Calais-Picardie,4,"Elite Scissors, Steel",0.0,0.0,66,14,3,Office Supplies,Supplies,2013
Antwerp,Belgium,Central,Consumer,Priority,Antwerp,2,"BIC Pencil Sharpener, Blue",0.0,0.0,29,12,1,Office Supplies,Art,2013
Antwerp,Belgium,Central,Consumer,Priority,Antwerp,2,"Boston Canvas, Blue",0.0,0.0,161,40,3,Office Supplies,Art,2013
Pontoise,France,Central,Consumer,Economy,Ile-de-France,4,"Hoover Microwave, Red",0.1,138.9,1389,154,5,Office Supplies,Appliances,2013
Krefeld,Germany,Central,Consumer,Economy,North Rhine-Westphalia,7,"Epson Phone, Wireless",0.0,0.0,162,73,2,Technology,Machines,2013
Bremen,Germany,Central,Corporate,Economy Plus,Bremen,4,"Eldon Lockers, Single Width",0.1,53.4,534,232,3,Office Supplies,Storage,2013
Bremen,Germany,Central,Corporate,Economy Plus,Bremen,4,"Okidata Calculator, Red",0.0,0.0,99,29,2,Technology,Machines,2013
Bremen,Germany,Central,Corporate,Economy Plus,Bremen,4,"Apple Headset, Cordless",0.0,0.0,533,112,7,Technology,Phones,2013
Augsburg,Germany,Central,Home Office,Economy,Bavaria,5,"Deflect-O Stacking Tray, Erganomic",0.0,0.0,112,4,5,Furniture,Furnishings,2013
Augsburg,Germany,Central,Home Office,Economy,Bavaria,5,"Novimex File Folder Labels, 5000 Label Set",0.0,0.0,26,10,3,Office Supplies,Labels,2013
London,United Kingdom,North,Consumer,Economy,England,4,"Okidata Inkjet, Wireless",0.1,141.3,1413,503,5,Technology,Machines,2013
Munich,Germany,Central,Consumer,Economy Plus,Bavaria,3,"Binney & Smith Sketch Pad, Water Color",0.0,0.0,99,33,2,Office Supplies,Art,2013
Munich,Germany,Central,Consumer,Economy Plus,Bavaria,3,"Canon Fax and Copier, High-Speed",0.0,0.0,379,27,2,Technology,Copiers,2013
